URI	Name	Entry	Refs	Occupation	Affiliation	Gender	Date
https://usaybia.net/person/1749	Naṣīr al-Dawlah ibn Marwān	Naṣīr al-Dawlah ibn Marwān, Marwānid ruler of Diyār Bakr (d. 489/1096) 	10.39	ruler 			d. 489/1096
https://usaybia.net/person/1750	Naṣīr al-Dīn	Naṣīr al-Dīn, unidentified 	10.64.2(p); 10.75				
https://usaybia.net/person/1751	Nāṣir al-Dīn ibn Yaghmūr	Nāṣir al-Dīn ibn Yaghmūr, head of the household of the Ayyubid ruler al-Malik al-Ṣāliḥ Ismāʿīl 	15.49.4	ruler 			
https://usaybia.net/person/1752	Naṣīr al-Dīn Nāṣir ibn Mahdī al-ʿAlawī al-Rāzī	Naṣīr al-Dīn Nāṣir ibn Mahdī al-ʿAlawī al-Rāzī (d. 617/1220), vizier 	10.76.2	vizier 			d. 617/1220
https://usaybia.net/person/1753	Nāṣir al-Dīn Zikrī `or` Zakarī	Nāṣir al-Dīn Zikrī `or` Zakarī, Ayyubid emir also known as Ibn ʿUlaymah, companion to al-Malik al-Ṣāliḥ Najm al-Dīn Ayyūb 	15.49.5	emir 			
https://usaybia.net/person/1754	Nāṣir ibn Ismāʿīl, al-Sharīf Abū Ṭālib 	Nāṣir ibn Ismāʿīl, al-Sharīf Abū Ṭālib 	10.22.4 no.7				
https://usaybia.net/person/1755	al-Nāṣir li-Dīn Allāh	al-Nāṣir li-Dīn Allāh, Abbasid caliph (`reg.` 575–622/1180–1223) 	15.40; 10.76.2; 10.76.3	caliph 	Abbasid 		`reg.` 575–622/1180–1223
https://usaybia.net/person/1756	Naṣr al-Dawlah Aḥmad ibn Marwān	Naṣr al-Dawlah Aḥmad ibn Marwān, Marwānid ruler of Mayyāfāriqīn and Diyār Bakr (`reg.` 401–453/1010–1060–1)	10.38.6 no. 10; 10.41; 10.54.1; 10.54.2; 10.70 mo. 1 (`see also` Naṣīr al-Dawlah)	ruler 			`reg.` 401–453/1010–1060–1
https://usaybia.net/person/1757	Naṣr ibn Manṣūr ibn Bassām	Naṣr ibn Manṣūr ibn Bassām, grandfather of 3rd/9th-c. poet Ibn Bassām 	8.20.5	poet 		grandfather 	3rd/9th-c.
https://usaybia.net/person/1758	Nasṭās ibn Jurayj 	Nasṭās ibn Jurayj – Christian physician practised during the reign of al-Ikhshīd ibn Ṭughj 	13.14; 14.6; 14.7	physician 	Christian 		
https://usaybia.net/person/1759	al-Nātilī Nawbakht, Banū 	al-Nātilī Nawbakht, Banū 	11.3				
https://usaybia.net/person/1760	al-Nawbakhtī, Abū Muḥammad al-Ḥasan	al-Nawbakhtī, Abū Muḥammad al-Ḥasan (d. between 300/912 and 310/922), Imamite scholar and translator 	10.3.8.7	scholar, translator 			d. between 300/912 and 310/922
https://usaybia.net/person/1761	Naẓīf al-Qass al-Rūmī 	Naẓīf al-Qass al-Rūmī 	10.33; 11.5.6				
https://usaybia.net/person/2389	al-Naẓẓām	al-Naẓẓām, Muʿtazilite theologian, (d. between 220/835 and 230/845) 	10.64 .19.1n; ＡⅠⅠ.2.2n	theologian 	Mu'tazilite 		d. between 220/835 and 230/845
https://usaybia.net/person/1762	Nebrus	Nebrus, ancestor of Hippocrates 	4.4.1				
https://usaybia.net/person/1763	Nebuchadnezzar	Nebuchadnezzar, king of Babylon 	4.1.5	king 			
https://usaybia.net/person/1764	Nemesius	Nemesius, 4th-c. author confused with Gregory of Nyssa 	6.5.2	author 			Nemesius, 4th-c. author confused with Gregory of Nyssa 
https://usaybia.net/person/1766	Nero	Nero, 1st-c. Roman emperor 	5.1.8.1; 5.1.8.2	emperor 	Roman 		Nero, 1st-c. Roman emperor 
https://usaybia.net/person/1767	Nerva	Nerva, 1st-c. Roman emperor 	5.1.8.2	emperor 	Roman 		Nerva, 1st-c. Roman emperor 
https://usaybia.net/person/1768	Nicanor of Stagira	Nicanor of Stagira, commander under Alexander the Great 	4.6.6.1; 4.6.13.3 no. 114	commander 			
https://usaybia.net/person/1769	Nicolaus	Nicolaus, late-antique physician 	4.1.11.3n; 5.2.1	physician 			
https://usaybia.net/person/1770	Nicolaus Damascenus 	Nicolaus Damascenus 	13.66.6 no. 9				
https://usaybia.net/person/1771	Nicomachus	Nicomachus, father of Aristotle (wrongly identified as Nicomachus of Gerasa) 	4.6.1			father	
https://usaybia.net/person/1772	Nicomachus of Gerasa	Nicomachus of Gerasa, mathematician (d. ＡⅮ120) 	10.3.14 no. 103	mathematician 			d. ＡⅮ120
https://usaybia.net/person/1773	Nicus	Nicus, nicknamed ‘the One-eyed’, fabricator of works supposedly by Pythagoras 	4.3.6.2	fabricator 			
https://usaybia.net/person/1774	Nifṭawayh, Abū ʿAbd Allāh Ibrāhīm ibn Muḥammad	Nifṭawayh, Abū ʿAbd Allāh Ibrāhīm ibn Muḥammad, grammarian (244–323/858– 935) 	10.1.9	grammarian 			244–323/858– 935
https://usaybia.net/person/1775	al-Nīlī, Abū Sahl Saʿīd ibn ʿAbd al-ʿAzīz	al-Nīlī, Abū Sahl Saʿīd ibn ʿAbd al-ʿAzīz, physician and man of letters (d. 420/1020) 	10.56	physician man of letters 			d. 420/1020
https://usaybia.net/person/1776	Nimrod	Nimrod, son of Cush 	2.1.4			son 	
https://usaybia.net/person/1777	Ninus	Ninus, son of Belus, mythical founder of Nineveh 	2.1.4	founder 		son 	
https://usaybia.net/person/1778	Niqūlā	Niqūlā, Byzantine monk collaborator in the Andalusī translation of `De Materia Medica` 	13.36.2.3; 13.36.2.4	monk, orator 			
https://usaybia.net/person/1779	Nitaforas	Nitaforas, fictional Greek prince, son of King Rufistanes 	4.6.7.2	prince 		son 	
https://usaybia.net/person/1780	(al-)Niẓām	(al-)Niẓām, possibly the famous Seljuq statesman Niẓām al-Mulk (d. 485/1092) 	10.58.5 no. 4	statesman 			d. 485/1092
https://usaybia.net/person/1781	al-Niẓām	al-Niẓām, unidentified (6th/12th c.) 	10.81.2				al-Niẓām, unidentified (6th/12th c.) 
https://usaybia.net/person/1782	Nizār ibn Maʿadd ibn ʿAdnān	Nizār ibn Maʿadd ibn ʿAdnān, legendary ancestor of one of the main branches of the ‘Northern Arabs’ 8.10.4n; 15.8.5(p) Nuʿaym, perhaps Abū ʿAbd Allāh Nuʿaym ibn Hammad ibn Muʿāwiyah al-Khuzāʿī al-Marwazī, 3rd/10th-c. Hadith scholar 	7.3	Hadith scholar 			3rd/10th-c.
https://usaybia.net/person/1783	Nūfashal (`or` Nāfashal or `T-w-q-sh-t-l` or Tūqashtal or Tugashtal or Fūfasal)	Nūfashal (`or` Nāfashal or `T-w-q-sh-t-l` or Tūqashtal or Tugashtal or Fūfasal), unidentified Indian medical author 	12.2 no. 10	medical author 			
https://usaybia.net/person/1784	Nūḥ ibn Manṣūr	Nūḥ ibn Manṣūr (`reg.` 366–387/977–97), Samanid emir of Transoxiana 	11.13.2.1,9	emir 			`reg.` 366–387/977–97
https://usaybia.net/person/1785	Numenius	Numenius, 2nd-c. ＡⅮ Platonist philosopher 	4.3.1n	philosopher 			Numenius, 2nd-c. ＡⅮ Platonist philosopher 
https://usaybia.net/person/1786	Nūr al-Dīn ibn Jamāl al-Dīn ibn Artaq `or` Artuq	Nūr al-Dīn ibn Jamāl al-Dīn ibn Artaq `or` Artuq, ruler of Ḥīnī 	15.46.3	ruler 			
https://usaybia.net/person/1787	Nuṣayr (`or` Naṣīr) al-Ḥalabī	Nuṣayr (`or` Naṣīr) al-Ḥalabī, unidentified 	15.8.11				
https://usaybia.net/person/1788	Nuṣrat al-Dīn ibn Jahān Pahlawān ibn Shams al-Dīn Eldigüz	Nuṣrat al-Dīn ibn Jahān Pahlawān ibn Shams al-Dīn Eldigüz, ruler of Azerbaijan (d. 582/1186) 	11.21n	ruler 			d. 582/1186
https://usaybia.net/person/1789	Olympiodorus	Olympiodorus, 5th-c. philosopher 	4.5.4n	philosopher 			Olympiodorus, 5th-c. philosopher 
https://usaybia.net/person/1790	Olympius	Olympius, slave belonging to Aristotle 	4.6.6.2	slave 			
https://usaybia.net/person/1791	Oribasius	Oribasius, 4th-c. physician to Julian the Apostate	1.5; 9.19n; 4.1.10.1n; 5.1.32; 5.2.1 (Oribasius the Obstetrician); 5.2.1 (works); 14.25.2	physician 			Oribasius, 4th-c. physician to Julian the Apostate
https://usaybia.net/person/1792	Orosius	Orosius, late 4th/early 5th-c. author of `Historiae adversum paganos` 	2.1.1n; 2.1.2; 2.1.4n; 13.36.2.1	author			4th/early 5th-c.
https://usaybia.net/person/1793	Otho	Otho, 1st-c. Roman emperor 	5.1.8.2	emperor	Roman 		Otho, 1st-c. Roman emperor 
https://usaybia.net/person/1794	Palladius	Palladius, late-antique physician 	5.2.1n; 6.1.1	physician 			
https://usaybia.net/person/1795	Pamphilianus	Pamphilianus, dedicatee of Galen 	5.1.37 no. 82	dedicatee 			
https://usaybia.net/person/1796	Panaetius of Rhodes	Panaetius of Rhodes, 2nd-c. BC Stoic philosopher 	4.1.11.3n	philosopher 			Panaetius of Rhodes, 2nd-c. BC Stoic philosopher 
https://usaybia.net/person/1797	Pantacles	Pantacles, Empiricist physician of antiquity 	3.5	physician 			
https://usaybia.net/person/1798	Parmenides	Parmenides, Presocratic philosopher 	3.2; 3.4	philosopher 			
https://usaybia.net/person/1799	Patrophilus	Patrophilus, dedicatee of Galen 	5.1.37 no. 117n	dedicatee 			
https://usaybia.net/person/1800	Paul	Paul, apostle	5.1.5 (nephew of Galen); 5.1.8.1; 5.1.25n				
https://usaybia.net/person/1801	Paul of Aegina	Paul of Aegina, 7th-c. physician and author of `Collectiones medicae`	4.1.11.3; 5.2.1 (works); 14.25.2	physician, author 			Paul of Aegina, 7th-c. physician and author of `Collectiones medicae`
https://usaybia.net/person/1802	Paulus	Paulus, physician of antiquity, pupil of Ghūrus 	3.2; 3.4; 4.1.10.5	physician, pupil 			
https://usaybia.net/person/1803	Pelops	Pelops, Dogmatist teacher of Galen 	5.1.25; 5.1.37 nos. 36, 101	teacher			
https://usaybia.net/person/1804	Perdiccas	Perdiccas, 5th-c. BC king of Macedonia 	4.1.5	king 			Perdiccas, 5th-c. BC king of Macedonia 
https://usaybia.net/person/1805	Perennis	Perennis, Tigidius, 2nd-c. praetorian prefect 	5.1.12.2	prefect 			Perennis, Tigidius, 2nd-c. praetorian prefect 
https://usaybia.net/person/1806	Perictione	Perictione, pen-name of an author who wrote in the style of Pythagoras 	4.3.6.2n	author			
https://usaybia.net/person/1807	Persius	Persius, late-antique physician 	5.2.1n; 6.1.1n	physician			
https://usaybia.net/person/1808	Peter	Peter, apostle 	5.1.8.1				
https://usaybia.net/person/1809	Peter ⅠⅠ	Peter ⅠⅠ, king of Aragon 	13.71n	king 			
https://usaybia.net/person/1810	Pethion the Translator	Pethion the Translator, author of a lost ecclesiastical history (active 2nd half 9th c.) 	8.1.1; 8.2.1; 8.3.2; 8.3.3n; 8.3.4; 9.16	author 			Pethion the Translator, author of a lost ecclesiastical history (active 2nd half 9th c.) 
https://usaybia.net/person/1811	Petrus	Petrus, physician of antiquity 	4.1.11.2	physician 			
https://usaybia.net/person/1812	Phaedo	Phaedo, friend of Socrates 	4.4.2.3				
https://usaybia.net/person/1813	Phaenarete	Phaenarete, father of Praxitela and grandfather of Hippocrates 	4.1.1			father, grandfather 	
https://usaybia.net/person/1814	Phaestis	Phaestis, mother of Aristotle 	4.6.2.1			mother 	
https://usaybia.net/person/1815	Phalaris	Phalaris, 6th-c. BC tyrant of Akragas (the modern Agrigento) in Sicily 	4.3.6.2n				Phalaris, 6th-c. BC tyrant of Akragas (the modern Agrigento) in Sicily 
https://usaybia.net/person/1816	Phanias	Phanias, physician of antiquity, pupil of Plato the Physician 	3.5	physician, pupil			
https://usaybia.net/person/1817	Pherecydes of Syrus	Pherecydes of Syrus, early cosmologist, teacher of Pythagoras 	4.3.4.1; 4.3.4.2; 4.3.6.2n	teacher 			
https://usaybia.net/person/1818	Philadelphus	Philadelphus, Ptolemy ⅠⅠ Philadelphus, ruler of Egypt 283–46BC	5.1.5–5.1.8.1 (translation of Torah)	ruler 			
https://usaybia.net/person/1819	Philagrius	Philagrius, 3rd–4th-c. medical author	3.6; 5.1.37 no. 80; 5.2.2 (works); 6.5.2; 10.8.12n; 14.25.9 no. 34	medical author 			3rd–4th-c.
https://usaybia.net/person/1820	Philinus of Kos	Philinus of Kos, founder of Empiricist sect (active 260BC) 	1.1; 3.5	founder 			Philinus of Kos, founder of Empiricist sect (active 260BC) 
https://usaybia.net/person/1821	Philip	Philip, king of Macedon, father of Alexander the Great 	4.6.2.3	king 		father 	
https://usaybia.net/person/1822	Philip Arrhidaeus	Philip Arrhidaeus, half-brother of Alexander the Great	5.1.8.1n (era of)			brother 	
https://usaybia.net/person/1823	Philo	Philo, slave belonging to Aristotle 	4.6.6.2	slave 			
https://usaybia.net/person/1824	Philo (or Philon) of Tarsus	Philo (or Philon) of Tarsus, 1st-c. pharmacologist 	1.9; 4.1.11.2; 11.5.2	pharmacologist 			Philo (or Philon) of Tarsus, 1st-c. pharmacologist 
https://usaybia.net/person/1825	Philocles	Philocles, 5th-c. BC tragedian 	4.1.11.3n				Philocles, 5th-c. BC tragedian 
https://usaybia.net/person/1826	Philotimus	Philotimus, Dogmatist physician of antiquity 	3.5	physician 			
https://usaybia.net/person/1827	Phlegyas	Phlegyas, father of Coronis, the mother of Asclepius 	2.1.6.1n			mother 	
https://usaybia.net/person/1828	Piso	Piso, dedicatee of Galen 	5.1.37 no. 83	dedicatee			
https://usaybia.net/person/1829	Plato	Plato, 4th-c. BC philosopher	1.2; 4.1.11.3; 4.1.11.4; 4.4.3; 4.5; 5.1.12.3; 5.1.26; 5.1.32; 5.1.37 nos. 45, 46, 123 (summaries of his works); 10.1.14 no. 36; 10.3.14 no. 143; 10.4.9 no. 16; 11.5.25 nos. 80, 130; 14.22.4.3 no. 44.7; 14.25.2; 14.25.5n; 14.25.9 nos. 76, 95; 15.1.3.2; 15.1.5 nos. 31, 53, 107; 15.40.9 no. 124; ＡⅠⅠ.2.2n	philosopher 			Plato, 4th-c. BC philosopher
https://usaybia.net/person/1830	Plato the Physician	Plato the Physician, legendary ancient Greek physician 	3.2; 3.5	physician 			
https://usaybia.net/person/1831	Pliny the Younger	Pliny the Younger, 1st/2nd-c. courtier 	5.1.8.2n	courtier 			1st/2nd-c.
https://usaybia.net/person/1832	Plotinus 	Plotinus 	4.6.13.3n; 9.13n				
https://usaybia.net/person/1833	Plutarch of Athens	Plutarch of Athens, Neoplatonist philosopher 	4.1.11.3; 4.5.1n	philosopher			
https://usaybia.net/person/1834	Plutarch of Chaeronea	Plutarch of Chaeronea (ca. 45–120) 	11.5.25 nos. 130, 138				ca. 45–120
https://usaybia.net/person/1835	Podalirus	Podalirus, son of Asclepius 	2.1.5n			son 	
https://usaybia.net/person/1836	Polemon	Polemon, 2nd-c. Greek nobleman 	4.1.6	nobleman			Polemon, 2nd-c. Greek nobleman 
https://usaybia.net/person/1837	Poliarcho	Poliarcho, disciple of Hippocrates 	4.1.10.1n	disciple 			
https://usaybia.net/person/1838	Politianus (Balīṭīyān)	Politianus (Balīṭīyān), patriarch of Alexandria and physician 	14.1	patriarch, physician 			
https://usaybia.net/person/1839	Polybus	Polybus, son-in-law of Hippocrates 	4.1.2; 4.1.10.1			son 	
https://usaybia.net/person/1840	Polycrates	Polycrates, tyrant of Samos 	4.3.4.2				
https://usaybia.net/person/1841	Porphyry	Porphyry, philosopher author of `Isagoge` (d. ca. 305) 	4.1.10.5; 4.1.11.3; 4.3.2n; 4.3.3; 4.3.6.1; 4.3.6.2; 8.29.22n; 10.1.14 no. 23; 10.2.4 no. 1; 10.21 no. 3; 10.23.3 no. 3; 10.37.5 no. 33; 11.2; 11.5.25 no. 76; 11.8.6 no. 15n; 11.13.2.4n; 15.1.5 no. 13; 14.22.4.3 nos. 1, 2; 14.25.9 no. 96	philosopher, author 			d. ca. 305
https://usaybia.net/person/1842	Posidonius	Posidonius, 4th-c. BC physician 	14.25.9 no. 33	physician 			Posidonius, 4th-c. BC physician 
https://usaybia.net/person/1843	Posidonius	Posidonius, 2nd-c. BC philosopher 	14.25.9 no. 33	philosopher 			Posidonius, 2nd-c. BC philosopher 
https://usaybia.net/person/1844	Praxagoras	Praxagoras, late 4th-c. Hippocratic physician 	4.1.10.1; 5.1.38 no. 153	physician 			Praxagoras, late 4th-c. Hippocratic physician 
https://usaybia.net/person/1845	Praxitela	Praxitela, mother of Hippocrates 	4.1.1			mother 	
https://usaybia.net/person/1846	Priscianus Lydus	Priscianus Lydus, 6th-c. Neoplatonist 	4.1.11.3n				Priscianus Lydus, 6th-c. Neoplatonist 
https://usaybia.net/person/1847	Proclus	Proclus, Neoplatonist (d. 485)	4.1.11.3; 4.6.13.3n; 4.8.2n; 5.1.37 no. 45; 6.1.2; 6.1.3n; 6.2 (Diadochus son of Mulus); 11.5.13.no. 129				d. 485
https://usaybia.net/person/1848	Protas of Pelusium	Protas of Pelusium, physician of antiquity 	4.1.10.5n	physician			
https://usaybia.net/person/1849	Proxenus	Proxenus, executor of Nichomachus 4.6.2.1 (Pseudo-)Elias the Neoplatonist, (ca. 6th c.), commentator on Porphyry and Aristotle 	11.8.6 no. 15	commentator 			Proxenus, executor of Nichomachus 4.6.2.1 (Pseudo-)Elias the Neoplatonist, (ca. 6th c.), commentator on Porphyry and Aristotle 
https://usaybia.net/person/1850	Ptolemy	Ptolemy, later 2nd-c. ＡⅮ astronomer	14.22.5.1 no. 18	astronomer 			Ptolemy, later 2nd-c. ＡⅮ astronomer
https://usaybia.net/person/1851	Ptolemy al-Gharīb	Ptolemy al-Gharīb, author of the `Vita Aristotelis`	4.6.2.1, 4.6.6.1; 4.6.13.1–3	author 			
https://usaybia.net/person/1852	Ptolemy Philopator	Ptolemy Philopator, 3rd-c. BC pharaoh 	4.1.10.2n	pharaoh			Ptolemy Philopator, 3rd-c. BC pharaoh 
https://usaybia.net/person/1853	Ptolemy the Physician 	Ptolemy the Physician 	4.1.10.5	Physician 			
https://usaybia.net/person/1854	Pulcheria	Pulcheria, sister of Theodosius ⅠⅠ 	6.1.3n			sister 	
https://usaybia.net/person/1855	Pythagoras	Pythagoras	4.4.1; 4.4.2.2; 4.5.1n; 4.6.3.1; 10.2.4 no. 34; 14.25.9 no. 24				
https://usaybia.net/person/1856	Pythagoras ‘the physician’ 	Pythagoras ‘the physician’ 	3.6	physician 			
https://usaybia.net/person/1857	Pythais	Pythais, mother of Pythagoras 	4.3.4.1			mother 	
https://usaybia.net/person/1858	Pythias	Pythias, niece of Hermias, wife of Aristotle 	4.6.2.1n			wife 	
https://usaybia.net/person/1859	Qabīḥah	Qabīḥah, concubine mother of al-Muʿtazz (`reg.` 252–255/866–869) 	8.23.1	concubine 		mother 	`reg.` 252–255/866–869
https://usaybia.net/person/1860	al-Qāḍī al-Fāḍil ʿAbd al-Raḥīm ibn ʿAlī	al-Qāḍī al-Fāḍil ʿAbd al-Raḥīm ibn ʿAlī, `kātib` to Saladin (d. 596/1200) 	14.33.3; 14.39.4 no. 4n; 15.18.1; 15.23.2.1; 15.24; 15.25; 15.40.3				d. 596/1200
https://usaybia.net/person/1861	al-Qāḍī al-Jalīs Abū l-Maʿālī ʿAbd al-ʿAzīz ibn al-Ḥusayn ibn al-Jabbāb (`or` al-Ḥabbāb)	al-Qāḍī al-Jalīs Abū l-Maʿālī ʿAbd al-ʿAzīz ibn al-Ḥusayn ibn al-Jabbāb (`or` al-Ḥabbāb), poet (d. 561/1166) 	15.47n	poet 			d. 561/1166
https://usaybia.net/person/1862	al-Dīn ibn al-Zubayr al-Qāḍī al-Makīn Abū l-Qāsim ʿAlī ibn al-Ḥusayn	al-Dīn ibn al-Zubayr al-Qāḍī al-Makīn Abū l-Qāsim ʿAlī ibn al-Ḥusayn, unidentified 	14.32.5 no. 4				
https://usaybia.net/person/1863	al-Qāḍī al-Nuʿmān	al-Qāḍī al-Nuʿmān (d. 363/ 974), theologian and qadi of the Fatimid caliph Muʿizz liDīn Allāh 	13.3.2.2; 13.3.2.3	theologian, qadi 	Fatimid 		d. 363/ 974
https://usaybia.net/person/1864	al-Qāhir, Abū Manṣūr Muḥammad al-Qāhir bi-Allāh	al-Qāhir, Abū Manṣūr Muḥammad al-Qāhir bi-Allāh, 19th Abbasid caliph (`reg.` 320– 322/932–34) 	10.4.1; 10.4.2; 10.8.8; 10.26; 14.11	caliph 	Abbasid 		`reg.` 320– 322/932–34
https://usaybia.net/person/1865	Qaḥṭān	Qaḥṭān, legendary ancestor of the South Arabs 	15.47.2.1(p)				
https://usaybia.net/person/1866	Qanbar	Qanbar, servant of Amīn al-Dawlah Ibn al-Tilmīdh 	10.64.7	servant 			
https://usaybia.net/person/1867	Qarāṭīs	Qarāṭīs, head wife or concubine of the physician Yūḥannā ibn Māsawayh 	8.26.8	head concubine 		wife	
https://usaybia.net/person/1868	al-Qāsim ibn ʿUbayd Allāh	al-Qāsim ibn ʿUbayd Allāh (d. 291/903–904), vizier under al-Muʿtaḍid and al-Muktafī 	8.14; 8.30.1; 8.30.5; 10.2.3.1; 10.2.3.2; 10.10.5	vizier			d. 291/903–904
https://usaybia.net/person/1869	Qaṣīr	Qaṣīr, counsellor of Jadhīmah, pre-Islamic king of al-Ḥīrah 	15.49.6.1(p)	king 			
https://usaybia.net/person/1870	Qayḍā al-Ruhāwī	Qayḍā al-Ruhāwī, translator associate of Ḥunayn ibn Isḥāq 	9.33	translator 			
https://usaybia.net/person/1871	Qāymāz, Quṭb al-Dīn al-Mustanjidī	Qāymāz, Quṭb al-Dīn al-Mustanjidī, Armenian Mamlūk of al-Mustanjid biAllāh 	10.63.2				
https://usaybia.net/person/1872	Qays ʿAylān	Qays ʿAylān, legendary ancestor of an important branch of the ‘North Arabs’ 	15.8.4(p); 15.8.6(p)				
https://usaybia.net/person/1873	Qays ibn ʿĀṣim	Qays ibn ʿĀṣim, famous tribal leader, contemporary of Muḥammad 	15.52.1.1	tribal leader 			
https://usaybia.net/person/1874	Qays ibn Maʿdī Karib	Qays ibn Maʿdī Karib, pre-Islamic chieftain of clan Kindah, ancestor of al-Kindī 	10.1.2	chieftain 			
https://usaybia.net/person/1875	Qayṣar and as al-Taʿāsīf	Qayṣar and as al-Taʿāsīf, mathematician and architect (d. 649/1251) 	13.63.8.1; 14.22.2; 15.51.6	mathematician 			d. 649/1251
https://usaybia.net/person/1876	al-Qazwīnī, Raḍī	al-Qazwīnī, Raḍī, scholar 	15.40.3	scholar 			
https://usaybia.net/person/1877	al-Qazwīnī, Abū Yaḥyā Zakariyyā ibn Muḥammad 	al-Qazwīnī, Abū Yaḥyā Zakariyyā ibn Muḥammad, physician, astronomer and geographer (d. 682/1283) 	4.4.2.1n	physician, astronomer, geopgrapher 			d. 682/1283
https://usaybia.net/person/1878	Qiwām al-Dīn Ṣāʿid al-Muhannā 	Qiwām al-Dīn Ṣāʿid al-Muhannā 	11.21 no. 5n; 11.22				
https://usaybia.net/person/1879	Qubād	Qubād, 5th–6th-c. Sasanian king 	4.6.11n	king 			5th–6th-c.
https://usaybia.net/person/1880	Qudāmah ibn Jaʿfar	Qudāmah ibn Jaʿfar, author of `Naqd al-shiʿr` (d. ca. 337/948) 	15.40.9 nos. 20, 21	author 			d. ca. 337/948
https://usaybia.net/person/1881	Quintus	Quintus, 2nd-c. physician at Rome 	4.1.11.2n; 5.1.25; 5.1.37 nos. 23n, 105	physician 			Quintus, 2nd-c. physician at Rome 
https://usaybia.net/person/1882	al-Qummī, Muʾayyid al-Dīn Muḥammad ibn Muḥammad ibn ʿAbd al-Karīm	al-Qummī, Muʾayyid al-Dīn Muḥammad ibn Muḥammad ibn ʿAbd al-Karīm, vizier (d. 629/1231 or 630) 	10.77.3	vizier 			d. 629/1231 or 630
https://usaybia.net/person/1883	al-Qumrī (or al-Qamarī), Abū Manṣūr al-Ḥasan ibn Nūḥ al-Qumrī (or al-Qamarī)	al-Qumrī (or al-Qamarī), Abū Manṣūr al-Ḥasan ibn Nūḥ al-Qumrī (or al-Qamarī), Persian physician 	11.11	physician 	Persian 		
https://usaybia.net/person/1884	Quss ibn Sāʿidah al-Iyādī	Quss ibn Sāʿidah al-Iyādī, legendary preIslamic orator 	10.64.17.1(p); 10.68.1.4(p); 14.55.2(p); 15.31.2; 15.52.1.1	orator			
https://usaybia.net/person/1885	Qusṭā ibn Lūqā al-Baʿlabakkī 	Qusṭā ibn Lūqā al-Baʿlabakkī 	4.5.4n; 4.7n; 9.6; 10.44; 15.17(p)				
https://usaybia.net/person/1886	Qutaylah bint al-Ḥārith	Qutaylah bint al-Ḥārith, sister (or possibly daughter) of al-Naḍr ibn al-Ḥārith ibn Kaladah al-Thaqafī 	7.2.3			sister, daughter 	
https://usaybia.net/person/1887	al-Quṭb (Quṭb al-Dīn) al-Miṣrī	al-Quṭb (Quṭb al-Dīn) al-Miṣrī, physician and philosopher 	11.19.2; 11.20; 15.59 no. 1	physican, philosopher 	physician 		
https://usaybia.net/person/2432	Quṭb al-Dīn al-Shīrāzī 	Quṭb al-Dīn al-Shīrāzī (d. 710/1311) 	14.48.4 no. 1n				d. 710/1311
https://usaybia.net/person/1888	Qutham ibn ʿAbbās ibn ʿAbd al-Muṭṭalib al-Hāshimī	Qutham ibn ʿAbbās ibn ʿAbd al-Muṭṭalib al-Hāshimī, cousin and Companion of Muḥammad 	7.5.6			cousin	
https://usaybia.net/person/1889	Quṭuz Quwayrī 	Quṭuz Quwayrī (sometimes spelled Fūthirī `or` Fūtirī), Abū Isḥāq Ibrāhīm, teacher of philosophy in Baghdad 	10.18; 10.21; 15.1.2	teacher 			
https://usaybia.net/person/1890	Rabban al-Ṭabarī	Rabban al-Ṭabarī, physician and astrologer 	11.3	physician, astrologer 			
https://usaybia.net/person/1891	al-Rabʿī, Taqī al-Dīn ʿAbbās ibn Aḥmad ibn ʿUbayd	al-Rabʿī, Taqī al-Dīn ʿAbbās ibn Aḥmad ibn ʿUbayd, father of ʿImād al-Dīn al-Dunaysirī 	15.58.1			father 	
https://usaybia.net/person/1892	al-Rabīʿ ibn Yūnus ibn ʿAbd Allāh ibn Abī Farwah	al-Rabīʿ ibn Yūnus ibn ʿAbd Allāh ibn Abī Farwah, chamberlain to al-Mansūr 	8.1; 8.2; 8.3.4n; 8.3.22n; 8.25.2n	chamberlain 			
https://usaybia.net/person/1893	Rabīʿ ibn Zayd al-Ushquf (Recemundus)	Rabīʿ ibn Zayd al-Ushquf (Recemundus), Mozarabic bishop of Elvira 	13.29.2	bishop 			
https://usaybia.net/person/1894	Rabīʿah al-Raqqī	Rabīʿah al-Raqqī, poet under Hārūn al-Rashīd 	8.3.18	poet 			
https://usaybia.net/person/1895	Rabʿīn	Rabʿīn, Khorasanian chieftain and rebel in 141/758–759 	8.10.3	chieftain, rebel 			
https://usaybia.net/person/1896	al-Raḍī	al-Raḍī (al-Riḍā?), unidentified vizier of al-Jazīrah 	10.69.3.11	vizier 			
https://usaybia.net/person/1897	al-Rāḍī bi-Allāh	al-Rāḍī bi-Allāh, Abbasid caliph (`reg.` 322– 329/934–40) 	9.33; 10.4.1; 10.4.8; 10.5.3; 10.5.4; 15.1	caliph 	Abbasid 		`reg.` 322– 329/934–40
https://usaybia.net/person/1898	al-Raḍī al-Qazwīnī 	al-Raḍī al-Qazwīnī (?= Raḍī al-Dīn Abū al-Khayr Aḥmad ibn Ismāʿīl al-Ṭāliqānī) (d. 590/1194), teacher of dialectic and exegesis 	15.40.3	teacher 			d. 590/1194
