PG	ID	URI	Text	Name	OA	OA	OA	OA	OA	Wikipedia	Viaf.org	Encyclopaedia of Islam (https://referenceworks-brillonline-com.emedien.ub.uni-muenchen.de/cluster/Encyclopaedia%20of%20Islam) 	Encyclopaedia Iranica (http://www.iranicaonline.org)	SEP (https://plato.stanford.edu/)	Syriaca.org (esp. Christian authors)	Concatenate	Copy to Recogito	Comments
39	3920	https://usaybia.net/person/3920	https://usaybia.net/person/3920_____________													,https://usaybia.net/person/3920	https://usaybia.net/person/3920	
39	3921	https://usaybia.net/person/3921	https://usaybia.net/person/3921_____________													,https://usaybia.net/person/3921	https://usaybia.net/person/3921	
39	3922	https://usaybia.net/person/3922	https://usaybia.net/person/3922_____________													,https://usaybia.net/person/3922	https://usaybia.net/person/3922	
39	3923	https://usaybia.net/person/3923	https://usaybia.net/person/3923_____________													,https://usaybia.net/person/3923	https://usaybia.net/person/3923	
39	3924	https://usaybia.net/person/3924	https://usaybia.net/person/3924_____________													,https://usaybia.net/person/3924	https://usaybia.net/person/3924	
39	3925	https://usaybia.net/person/3925	https://usaybia.net/person/3925_____________													,https://usaybia.net/person/3925	https://usaybia.net/person/3925	
39	3926	https://usaybia.net/person/3926	https://usaybia.net/person/3926_____________													,https://usaybia.net/person/3926	https://usaybia.net/person/3926	
39	3927	https://usaybia.net/person/3927	https://usaybia.net/person/3927_____________													,https://usaybia.net/person/3927	https://usaybia.net/person/3927	
39	3928	https://usaybia.net/person/3928	https://usaybia.net/person/3928_____________													,https://usaybia.net/person/3928	https://usaybia.net/person/3928	
39	3929	https://usaybia.net/person/3929	https://usaybia.net/person/3929_____________													,https://usaybia.net/person/3929	https://usaybia.net/person/3929	
39	3930	https://usaybia.net/person/3930	https://usaybia.net/person/3930_____________													,https://usaybia.net/person/3930	https://usaybia.net/person/3930	
39	3931	https://usaybia.net/person/3931	https://usaybia.net/person/3931_____________													,https://usaybia.net/person/3931	https://usaybia.net/person/3931	
39	3932	https://usaybia.net/person/3932	https://usaybia.net/person/3932_____________													,https://usaybia.net/person/3932	https://usaybia.net/person/3932	
39	3933	https://usaybia.net/person/3933	https://usaybia.net/person/3933_____________													,https://usaybia.net/person/3933	https://usaybia.net/person/3933	
40	4001	https://usaybia.net/person/4001	https://usaybia.net/person/4001_____________													,https://usaybia.net/person/4001	https://usaybia.net/person/4001	
40	4002	https://usaybia.net/person/4002	https://usaybia.net/person/4002_____________													,https://usaybia.net/person/4002	https://usaybia.net/person/4002	
40	4003	https://usaybia.net/person/4003	https://usaybia.net/person/4003_____________													,https://usaybia.net/person/4003	https://usaybia.net/person/4003	
40	4004	https://usaybia.net/person/4004	https://usaybia.net/person/4004_____________													,https://usaybia.net/person/4004	https://usaybia.net/person/4004	
40	4005	https://usaybia.net/person/4005	https://usaybia.net/person/4005_____________													,https://usaybia.net/person/4005	https://usaybia.net/person/4005	
40	4006	https://usaybia.net/person/4006	https://usaybia.net/person/4006_____________													,https://usaybia.net/person/4006	https://usaybia.net/person/4006	
40	4007	https://usaybia.net/person/4007	https://usaybia.net/person/4007_____________													,https://usaybia.net/person/4007	https://usaybia.net/person/4007	
40	4008	https://usaybia.net/person/4008	https://usaybia.net/person/4008_____________													,https://usaybia.net/person/4008	https://usaybia.net/person/4008	
40	4009	https://usaybia.net/person/4009	https://usaybia.net/person/4009_____________													,https://usaybia.net/person/4009	https://usaybia.net/person/4009	
40	4010	https://usaybia.net/person/4010	https://usaybia.net/person/4010_____________													,https://usaybia.net/person/4010	https://usaybia.net/person/4010	
40	4011	https://usaybia.net/person/4011	https://usaybia.net/person/4011_____________													,https://usaybia.net/person/4011	https://usaybia.net/person/4011	
40	4012	https://usaybia.net/person/4012	https://usaybia.net/person/4012_____________													,https://usaybia.net/person/4012	https://usaybia.net/person/4012	
40	4013	https://usaybia.net/person/4013	https://usaybia.net/person/4013_____________													,https://usaybia.net/person/4013	https://usaybia.net/person/4013	
40	4014	https://usaybia.net/person/4014	https://usaybia.net/person/4014_____________													,https://usaybia.net/person/4014	https://usaybia.net/person/4014	
40	4015	https://usaybia.net/person/4015	https://usaybia.net/person/4015_____________													,https://usaybia.net/person/4015	https://usaybia.net/person/4015	
40	4016	https://usaybia.net/person/4016	https://usaybia.net/person/4016_____________													,https://usaybia.net/person/4016	https://usaybia.net/person/4016	
40	4017	https://usaybia.net/person/4017	https://usaybia.net/person/4017_____________													,https://usaybia.net/person/4017	https://usaybia.net/person/4017	
40	4018	https://usaybia.net/person/4018	https://usaybia.net/person/4018_____________													,https://usaybia.net/person/4018	https://usaybia.net/person/4018	
40	4019	https://usaybia.net/person/4019	https://usaybia.net/person/4019_____________													,https://usaybia.net/person/4019	https://usaybia.net/person/4019	
40	4020	https://usaybia.net/person/4020	https://usaybia.net/person/4020_____________													,https://usaybia.net/person/4020	https://usaybia.net/person/4020	
40	4021	https://usaybia.net/person/4021	https://usaybia.net/person/4021_____________													,https://usaybia.net/person/4021	https://usaybia.net/person/4021	
40	4022	https://usaybia.net/person/4022	https://usaybia.net/person/4022_____________													,https://usaybia.net/person/4022	https://usaybia.net/person/4022	
40	4023	https://usaybia.net/person/4023	https://usaybia.net/person/4023_____________													,https://usaybia.net/person/4023	https://usaybia.net/person/4023	
40	4024	https://usaybia.net/person/4024	https://usaybia.net/person/4024_____________													,https://usaybia.net/person/4024	https://usaybia.net/person/4024	
40	4025	https://usaybia.net/person/4025	https://usaybia.net/person/4025_____________													,https://usaybia.net/person/4025	https://usaybia.net/person/4025	
40	4026	https://usaybia.net/person/4026	https://usaybia.net/person/4026_____________													,https://usaybia.net/person/4026	https://usaybia.net/person/4026	
40	4027	https://usaybia.net/person/4027	https://usaybia.net/person/4027_____________													,https://usaybia.net/person/4027	https://usaybia.net/person/4027	
40	4028	https://usaybia.net/person/4028	https://usaybia.net/person/4028_____________													,https://usaybia.net/person/4028	https://usaybia.net/person/4028	
40	4029	https://usaybia.net/person/4029	https://usaybia.net/person/4029_____________													,https://usaybia.net/person/4029	https://usaybia.net/person/4029	
40	4030	https://usaybia.net/person/4030	https://usaybia.net/person/4030_____________													,https://usaybia.net/person/4030	https://usaybia.net/person/4030	
40	4031	https://usaybia.net/person/4031	https://usaybia.net/person/4031_____________													,https://usaybia.net/person/4031	https://usaybia.net/person/4031	
40	4032	https://usaybia.net/person/4032	https://usaybia.net/person/4032_____________													,https://usaybia.net/person/4032	https://usaybia.net/person/4032	
40	4033	https://usaybia.net/person/4033	https://usaybia.net/person/4033_____________													,https://usaybia.net/person/4033	https://usaybia.net/person/4033	
41	4101	https://usaybia.net/person/4101	https://usaybia.net/person/4101_____________													,https://usaybia.net/person/4101	https://usaybia.net/person/4101	
41	4102	https://usaybia.net/person/4102	https://usaybia.net/person/4102_____________													,https://usaybia.net/person/4102	https://usaybia.net/person/4102	
41	4103	https://usaybia.net/person/4103	https://usaybia.net/person/4103_____________													,https://usaybia.net/person/4103	https://usaybia.net/person/4103	
41	4104	https://usaybia.net/person/4104	https://usaybia.net/person/4104_____________													,https://usaybia.net/person/4104	https://usaybia.net/person/4104	
41	4105	https://usaybia.net/person/4105	https://usaybia.net/person/4105_____________													,https://usaybia.net/person/4105	https://usaybia.net/person/4105	
41	4106	https://usaybia.net/person/4106	https://usaybia.net/person/4106_____________													,https://usaybia.net/person/4106	https://usaybia.net/person/4106	
41	4107	https://usaybia.net/person/4107	https://usaybia.net/person/4107_____________													,https://usaybia.net/person/4107	https://usaybia.net/person/4107	
41	4108	https://usaybia.net/person/4108	https://usaybia.net/person/4108_____________													,https://usaybia.net/person/4108	https://usaybia.net/person/4108	
41	4109	https://usaybia.net/person/4109	https://usaybia.net/person/4109_____________													,https://usaybia.net/person/4109	https://usaybia.net/person/4109	
41	4110	https://usaybia.net/person/4110	https://usaybia.net/person/4110_____________													,https://usaybia.net/person/4110	https://usaybia.net/person/4110	
41	4111	https://usaybia.net/person/4111	https://usaybia.net/person/4111_____________													,https://usaybia.net/person/4111	https://usaybia.net/person/4111	
41	4112	https://usaybia.net/person/4112	https://usaybia.net/person/4112_____________													,https://usaybia.net/person/4112	https://usaybia.net/person/4112	
41	4113	https://usaybia.net/person/4113	https://usaybia.net/person/4113_____________													,https://usaybia.net/person/4113	https://usaybia.net/person/4113	
41	4114	https://usaybia.net/person/4114	https://usaybia.net/person/4114_____________													,https://usaybia.net/person/4114	https://usaybia.net/person/4114	
41	4115	https://usaybia.net/person/4115	https://usaybia.net/person/4115_____________													,https://usaybia.net/person/4115	https://usaybia.net/person/4115	
41	4116	https://usaybia.net/person/4116	https://usaybia.net/person/4116_____________													,https://usaybia.net/person/4116	https://usaybia.net/person/4116	
41	4117	https://usaybia.net/person/4117	https://usaybia.net/person/4117_____________													,https://usaybia.net/person/4117	https://usaybia.net/person/4117	
41	4118	https://usaybia.net/person/4118	https://usaybia.net/person/4118_____________													,https://usaybia.net/person/4118	https://usaybia.net/person/4118	
41	4119	https://usaybia.net/person/4119	https://usaybia.net/person/4119_____________													,https://usaybia.net/person/4119	https://usaybia.net/person/4119	
41	4120	https://usaybia.net/person/4120	https://usaybia.net/person/4120_____________													,https://usaybia.net/person/4120	https://usaybia.net/person/4120	
41	4121	https://usaybia.net/person/4121	https://usaybia.net/person/4121_____________													,https://usaybia.net/person/4121	https://usaybia.net/person/4121	
41	4122	https://usaybia.net/person/4122	https://usaybia.net/person/4122_____________													,https://usaybia.net/person/4122	https://usaybia.net/person/4122	
41	4123	https://usaybia.net/person/4123	https://usaybia.net/person/4123_____________													,https://usaybia.net/person/4123	https://usaybia.net/person/4123	
